Major,Class Name,Class Code,Instructor,Location,Days & Times
Military Science,MILS   96 - Military Science Leadership Lab,41775,Mitchell Curtis,OFF CAMPUS,Tu 6:30AM - 8:50AM
Modern Language Studies,MLAN  116 - Introduction to Literatures of the World in Translation: 1600 to Present,43707,Leonardo Silva,Markstein Hall 211,We 12:30PM - 3:20PM
Music,MUSC  120 - Introduction to Music,41332,Randall Griswold,Arts Building 111,TuTh 1:00PM - 2:15PM
Music,MUSC  120 - Introduction to Music,41222,Dana Burnett,ACD 104 - Piano Music Lab,TuTh 10:30AM - 11:45AM
Music,MUSC  120 - Introduction to Music,43931,"Aaron Humble
Aaron Humble","Arts Building 111
Arts Building 111","TuTh 4:00PM - 5:15PM
TuTh 4:00PM - 5:15PM"
Music,MUSC  120 - Introduction to Music,43932,Eric Weirather,Arts Building 111,We 5:30PM - 8:20PM
Music,MUSC  120 - Introduction to Music,40752,Seth Shafer,ACD 104 - Piano Music Lab,MoWeFr 10:00AM - 10:50AM
Music,MUSC  120 - Introduction to Music,40754,Seth Shafer,Asynchronous Virtual Instr,TBA
Music,MUSC  120 - Introduction to Music,41345,Seth Shafer,ACD 104 - Piano Music Lab,MoWeFr 11:00AM - 11:50AM
Music,MUSC  120 - Introduction to Music,40755,Aaron Humble,ACD 104 - Piano Music Lab,TuTh 1:00PM - 2:15PM
Music,MUSC  120 - Introduction to Music,43900,Dana Burnett,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43901,Anahita Pestonjamasp,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43902,Paul Holtz,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43903,Christopher Hollyday,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43904,Warren Gref,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43905,Mackenzie Leighton,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43906,Richard Sellers,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43907,To be Announced,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43908,To be Announced,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43909,Louis Valenzuela,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43910,Danielle Perrault,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43911,Aaron Humble,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43912,Ching-Ming Cheng,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,44004,Mtafiti Imara,ACD 104 - Piano Music Lab,MoWe 4:00PM - 5:15PM
Music,MUSC  120 - Introduction to Music,43895,Seth Shafer,ACD 104 - Piano Music Lab,MoWe 1:30PM - 2:20PM
Music,MUSC  120 - Introduction to Music,43955,Seth Shafer,Arts Building 177,MoWe 2:30PM - 3:20PM
Music,MUSC  120 - Introduction to Music,43914,Dana Burnett,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43915,Anahita Pestonjamasp,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43916,Paul Holtz,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43917,Christopher Hollyday,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43918,Warren Gref,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43919,Mackenzie Leighton,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43920,Richard Sellers,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43921,To be Announced,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43922,To be Announced,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43923,Louis Valenzuela,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43924,Danielle Perrault,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43925,Aaron Humble,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43926,Ching-Ming Cheng,Independent Study,TBA
Music,MUSC  120 - Introduction to Music,43896,Zack King,Arts Building 111,We 8:30AM - 11:20AM
Music,MUSC  120 - Introduction to Music,43897,Zack King,Arts Building 111,We 11:30AM - 2:20PM
Music,MUSC  120 - Introduction to Music,43898,"Aaron Humble
Aaron Humble","Arts Building 111
Arts Building 111","TuTh 4:00PM - 5:15PM
TuTh 4:00PM - 5:15PM"
Music,MUSC  120 - Introduction to Music,43899,Eric Weirather,Arts Building 111,We 5:30PM - 8:20PM
Nursing,NURS  200 - Introduction to Nursing Practice,40341,To be Announced,University Hall 100,Mo 8:00AM - 11:50AM
Nursing,NURS  200 - Introduction to Nursing Practice,42920,To be Announced,Clinical Site,TBA
Nursing,NURS  200 - Introduction to Nursing Practice,40512,To be Announced,University Hall 100,Mo 12:30PM - 2:20PM
Nursing,NURS  200 - Introduction to Nursing Practice,40348,To be Announced,University Hall 100,Mo 2:30PM - 4:20PM
Nursing,NURS  200 - Introduction to Nursing Practice,42929,To be Announced,Clinical Site,TBA
Nursing,NURS  200 - Introduction to Nursing Practice,40349,To be Announced,University Hall 100,We 8:00AM - 9:50AM
Nursing,NURS  200 - Introduction to Nursing Practice,40350,To be Announced,University Hall 100,We 10:00AM - 11:50AM
Nursing,NURS  200 - Introduction to Nursing Practice,42930,To be Announced,Clinical Site,TBA
Nursing,NURS  200 - Introduction to Nursing Practice,40361,To be Announced,University Hall 100,We 12:30PM - 2:20PM
Nursing,NURS  200 - Introduction to Nursing Practice,42972,To be Announced,Clinical Site,TBA
Nursing,NURS  200 - Introduction to Nursing Practice,42843,To be Announced,University Hall 100,Tu 9:00AM - 11:50AM
Nursing,NURS  200 - Introduction to Nursing Practice,42883,"To be Announced
To be Announced
To be Announced
To be Announced
To be Announced
To be Announced
To be Announced","University Hall 100
University Hall 100
University Hall 100
UNIV 343 - Nursing Exclusive U
Asynchronous Virtual Instr
Asynchronous Virtual Instr
Asynchronous Virtual Instr","Fr 3:30PM - 5:20PM
Fr 3:30PM - 5:20PM
Fr 3:30PM - 5:20PM
Fr 3:30PM - 5:20PM
FrSa 12:00AM - 12:00AM
FrSa 12:00AM - 12:00AM
FrSa 12:00AM - 12:00AM"
Nursing,NURS  200 - Introduction to Nursing Practice,42844,"To be Announced
To be Announced
To be Announced
To be Announced
To be Announced
To be Announced
To be Announced
To be Announced
To be Announced
To be Announced
To be Announced","University Hall 100
University Hall 100
University Hall 100
University Hall 100
University Hall 100
University Hall 100
University Hall 100
UNIV 343 - Nursing Exclusive U
Asynchronous Virtual Instr
Asynchronous Virtual Instr
Asynchronous Virtual Instr","Sa 1:00PM - 3:20PM
Sa 1:00PM - 3:20PM
Sa 1:00PM - 3:20PM
Sa 1:00PM - 3:20PM
Fr 9:00AM - 12:20PM
Fr 9:00AM - 12:20PM
Fr 9:00AM - 12:20PM
Fr 9:00AM - 12:20PM
FrSa 12:00AM - 12:00AM
FrSa 12:00AM - 12:00AM
FrSa 12:00AM - 12:00AM"
Nursing,NURS  200 - Introduction to Nursing Practice,42880,"To be Announced
To be Announced
To be Announced
To be Announced
To be Announced
To be Announced
To be Announced
To be Announced
To be Announced
To be Announced","University Hall 100
University Hall 100
University Hall 100
University Hall 100
University Hall 100
University Hall 100
UNIV 343 - Nursing Exclusive U
University Hall 100
Asynchronous Virtual Instr
Asynchronous Virtual Instr","Sa 9:00AM - 12:20PM
Sa 9:00AM - 12:20PM
Sa 9:00AM - 12:20PM
Sa 9:00AM - 12:20PM
Fr 1:00PM - 3:20PM
Fr 1:00PM - 3:20PM
Fr 1:00PM - 3:20PM
Fr 1:00PM - 3:20PM
FrSa 12:00AM - 12:00AM
FrSa 12:00AM - 12:00AM"
Operations Management,OM  302 - Foundations of Operations Management,41768,Robert Showghi,Academic Hall 102,Mo 6:30PM - 8:20PM
Operations Management,OM  302 - Foundations of Operations Management,43728,To be Announced,Mt San Jacinto College 219,Fr 10:30AM - 12:20PM
Operations Management,OM  302 - Foundations of Operations Management,41767,Bahar Viniche,Markstein Hall 305,TuTh 1:00PM - 2:50PM
Operations Management,OM  302 - Foundations of Operations Management,43330,"Hedayat Alibeiki,
Matthew Tasooji",Markstein Hall 104,MoWe 5:30PM - 8:15PM
Philosophy,PHIL  110 - Critical Thinking,40768,Hugh Afshari,Academic Hall 317,MoWeFr 7:30AM - 8:20AM
Philosophy,PHIL  110 - Critical Thinking,41195,Rachel Cooper,Kellogg Library 1104,TuTh 9:00AM - 10:15AM
Philosophy,PHIL  110 - Critical Thinking,40777,Manuel Arriaga,University Hall 441,MoWe 4:00PM - 5:15PM
Philosophy,PHIL  110 - Critical Thinking,44074,Anne Dabb,Kellogg Library 1111,We 8:30AM - 11:20AM
Philosophy,PHIL  110 - Critical Thinking,41650,Antony Sloan,Asynchronous Virtual Instr,TBA
Physics,PHYS  100 - Introduction to Being a Physicist,42518,Stephen Tsui,Science Hall II 202,We 9:30AM - 10:20AM
Physics,PHYS  100 - Introduction to Being a Physicist,42436,To be Announced,Science Hall II 245,Th 7:30AM - 10:20AM
Physics,PHYS  100 - Introduction to Being a Physicist,42398,Chong Kim,Science Hall II 242,TuTh 10:30AM - 11:45AM
Physics,PHYS  100 - Introduction to Being a Physicist,42432,Suzanne Montgomery,Science Hall II 245,Tu 1:00PM - 3:50PM
Physics,PHYS  100 - Introduction to Being a Physicist,42431,Chong Kim,Science Hall II 245,Tu 4:00PM - 6:50PM
Physics,PHYS  100 - Introduction to Being a Physicist,42410,"Edward Price,
Stephen Tsui",Science Hall II 242,MoWeFr 12:30PM - 1:20PM
Physics,PHYS  100 - Introduction to Being a Physicist,42399,Suzanne Montgomery,Science Hall II 242,MoWeFr 8:30AM - 9:20AM
Physics,PHYS  100 - Introduction to Being a Physicist,42429,Michael Burin,Science Hall II 245,Mo 11:30AM - 2:20PM
Physics,PHYS  100 - Introduction to Being a Physicist,42725,Jim Means,Synchronous Virtual Instr,Mo 5:30PM - 7:20PM
Physics,PHYS  100 - Introduction to Being a Physicist,42766,Jim Means,Science Hall II 202,We 5:30PM - 7:20PM
Physics,PHYS  100 - Introduction to Being a Physicist,42402,Justin Perron,Science Hall II 251,TuTh 1:00PM - 2:15PM
Physics,PHYS  100 - Introduction to Being a Physicist,42428,Stephen Tsui,Science Hall II 251,MoWe 4:00PM - 5:15PM
Physics,PHYS  100 - Introduction to Being a Physicist,43018,Suzanne Montgomery,Science Hall II 251,Tu 10:00AM - 11:50AM
Physics,PHYS  100 - Introduction to Being a Physicist,43958,Suzanne Montgomery,Science Hall II 251,Th 10:00AM - 11:50AM
Physics,PHYS  100 - Introduction to Being a Physicist,42526,To be Announced,Independent Study,TBA
Political Science,PSCI  100 - U.S. Government and Politics,44170,Stephan Hoover,Markstein Hall 106,MoWe 4:00PM - 5:15PM
Political Science,PSCI  100 - U.S. Government and Politics,40800,To be Announced,Academic Hall 308,MoWeFr 8:30AM - 9:20AM
Political Science,PSCI  100 - U.S. Government and Politics,43797,To be Announced,Academic Hall 308,MoWe 2:30PM - 3:45PM
Political Science,PSCI  100 - U.S. Government and Politics,41050,Staci Beavers,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40912,Neal Dykmans,Arts Building 240,TuTh 5:30PM - 6:45PM
Psychology,PSYC  110 - Critical Thinking in Psychology,41335,Barbara Mcpherson,Academic Hall 411B,We 5:30PM - 8:20PM
Psychology,PSYC  110 - Critical Thinking in Psychology,40813,Vincent Trofimoff,Soc & Bhvrl Sci Bldg 3125 Lect,Mo 9:30AM - 11:20AM
Psychology,PSYC  110 - Critical Thinking in Psychology,40873,Vincent Trofimoff,Soc & Bhvrl Sci Bldg 3125 Lect,We 9:30AM - 12:20PM
Psychology,PSYC  110 - Critical Thinking in Psychology,40829,Vincent Trofimoff,Soc & Behavioral Sci Bldg 2107,Tu 1:00PM - 2:50PM
Psychology,PSYC  110 - Critical Thinking in Psychology,40830,Vincent Trofimoff,Soc & Behavioral Sci Bldg 2107,Th 1:00PM - 3:50PM
Psychology,PSYC  110 - Critical Thinking in Psychology,40874,Ruben Hernandez,Soc & Behavioral Sci Bldg 1101,Mo 5:30PM - 7:20PM
Psychology,PSYC  110 - Critical Thinking in Psychology,40875,Ruben Hernandez,Soc & Behavioral Sci Bldg 1101,We 5:30PM - 8:20PM
Psychology,PSYC  110 - Critical Thinking in Psychology,41572,Coral Bruni-Sibiski,Soc & Behavioral Sci Bldg 1101,Tu 4:00PM - 5:50PM
Psychology,PSYC  110 - Critical Thinking in Psychology,41573,Coral Bruni-Sibiski,Soc & Behavioral Sci Bldg 1101,Th 4:00PM - 6:50PM
Psychology,PSYC  110 - Critical Thinking in Psychology,41135,Michelle Vogel Trautt,Soc & Behavioral Sci Bldg 1206,We 9:30AM - 12:20PM
Psychology,PSYC  110 - Critical Thinking in Psychology,41414,Holly Gilzow,Soc & Behavioral Sci Bldg 2107,Fr 8:30AM - 11:20AM
Psychology,PSYC  110 - Critical Thinking in Psychology,41352,Lisa Taylor,Soc & Behavioral Sci Bldg 1101,Fr 8:30AM - 11:20AM
Psychology,PSYC  110 - Critical Thinking in Psychology,43175,Lisa Taylor,Soc & Behavioral Sci Bldg 2107,Fr 11:30AM - 2:20PM
Psychology,PSYC  110 - Critical Thinking in Psychology,40882,Janice Phung,Academic Hall 411B,Mo 8:30AM - 11:20AM
Psychology,PSYC  110 - Critical Thinking in Psychology,40911,Janice Phung,Academic Hall 205,We 8:30AM - 11:20AM
Psychology,PSYC  110 - Critical Thinking in Psychology,41353,Heather Jaffe,Soc & Behavioral Sci Bldg 1111,Mo 8:30AM - 11:20AM
Psychology,PSYC  110 - Critical Thinking in Psychology,43178,Heather Jaffe,Academic Hall 205,Th 7:00PM - 9:50PM
Psychology,PSYC  110 - Critical Thinking in Psychology,43180,To be Announced,Soc & Behavioral Sci Bldg 3127,TuTh 1:00PM - 2:15PM
Psychology,PSYC  110 - Critical Thinking in Psychology,43181,A-Lisa Miles,Soc & Behavioral Sci Bldg 3127,We 11:30AM - 2:20PM
Psychology,PSYC  110 - Critical Thinking in Psychology,43182,Kathie Sweeten,Kellogg Library 1111,Mo 7:30AM - 10:20AM
Psychology,PSYC  110 - Critical Thinking in Psychology,40852,Barbara Mcpherson,Soc & Behavioral Sci Bldg 1101,TuTh 7:30AM - 8:45AM
Psychology,PSYC  110 - Critical Thinking in Psychology,40879,Jodi Olbin,Academic Hall 411B,TuTh 7:30AM - 8:45AM
Psychology,PSYC  110 - Critical Thinking in Psychology,41357,Heather Jaffe,Academic Hall 411B,Fr 9:30AM - 12:20PM
Psychology,PSYC  110 - Critical Thinking in Psychology,40919,Raymond Hoy,Academic Hall 205,Tu 7:00PM - 9:50PM
Psychology,PSYC  110 - Critical Thinking in Psychology,40920,Alison Kreisler,Soc & Behavioral Sci Bldg 1206,Tu 1:00PM - 2:50PM
Psychology,PSYC  110 - Critical Thinking in Psychology,40921,Alison Kreisler,Soc & Behavioral Sci Bldg 1206,Th 1:00PM - 3:50PM
Psychology,PSYC  110 - Critical Thinking in Psychology,44124,Raymond Hoy,Asynchronous Virtual Instr,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,44125,Raymond Hoy,Soc & Behavioral Sci Bldg 1206,Th 4:00PM - 6:50PM
Psychology,PSYC  110 - Critical Thinking in Psychology,40825,Lisa Graves Aragon,Soc & Behavioral Sci Bldg 3127,TuTh 8:00AM - 9:50AM
Psychology,PSYC  110 - Critical Thinking in Psychology,40826,Lisa Graves Aragon,Soc & Behavioral Sci Bldg 3127,TuTh 10:00AM - 11:50AM
Psychology,PSYC  110 - Critical Thinking in Psychology,40918,Arianna Zabriskie,Soc & Behavioral Sci Bldg 1101,MoWe 3:30PM - 5:20PM
Psychology,PSYC  110 - Critical Thinking in Psychology,41363,Alex Huynh,Soc & Behavioral Sci Bldg 2107,Mo 9:30AM - 11:20AM
Psychology,PSYC  110 - Critical Thinking in Psychology,41364,Alex Huynh,Soc & Behavioral Sci Bldg 2107,We 9:30AM - 11:20AM
Psychology,PSYC  110 - Critical Thinking in Psychology,43778,Jarryd Willis,Academic Hall 411B,Th 1:00PM - 3:50PM
Psychology,PSYC  110 - Critical Thinking in Psychology,40903,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40916,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40895,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40896,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40898,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,41180,Carrick Williams,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40854,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40863,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,41181,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40869,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40897,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40899,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40900,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,43784,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40862,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40914,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40915,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40861,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40864,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40872,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40924,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,41367,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,41368,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40855,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40865,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40867,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40871,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40902,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,41369,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40856,Yu Zhang,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40857,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40858,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40859,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40860,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,43789,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,43790,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,43791,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,43792,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,43793,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,43794,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,43795,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,43796,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40866,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40870,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40913,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,42842,Lisa Graves Aragon,Soc & Behavioral Sci Bldg 4119,TuTh 1:00PM - 2:15PM
Psychology,PSYC  110 - Critical Thinking in Psychology,43961,Nancy Caine,University Hall 271,TuTh 1:00PM - 2:15PM
Psychology,PSYC  110 - Critical Thinking in Psychology,40531,Alex Huynh,Soc & Behavioral Sci Bldg 4119,Th 9:00AM - 11:50AM
Psychology,PSYC  110 - Critical Thinking in Psychology,40532,Carrick Williams,Soc & Behavioral Sci Bldg 4119,We 12:30PM - 3:20PM
Psychology,PSYC  110 - Critical Thinking in Psychology,40551,Carrick Williams,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40552,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40554,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,43802,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,43803,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,43804,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,43805,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,43806,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40553,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,40574,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,43807,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,43808,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,43809,To be Announced,Independent Study,TBA
Psychology,PSYC  110 - Critical Thinking in Psychology,43810,To be Announced,Independent Study,TBA
Public Health,PH  101 - Introduction to Public Health,40492,To be Announced,University Hall 101,We 5:30PM - 8:20PM
Public Health,PH  101 - Introduction to Public Health,43108,Linda Puebla,University Hall 440,Mo 5:30PM - 8:20PM
Public Health,PH  101 - Introduction to Public Health,43110,To be Announced,University Hall 271,Mo 12:30PM - 3:20PM
Public Health,PH  101 - Introduction to Public Health,43061,To be Announced,University Hall 101,Mo 5:30PM - 8:20PM
Social Sciences,SSCI  301 - Survey of Interdisciplinary Social Sciences,41538,Steven Carlisle,Kellogg Library 1104,MoWe 5:30PM - 6:45PM
Sociology,SOC  313 - Race and Ethnic Relations,40934,Karen Glover,Academic Hall 201,WeFr 8:30AM - 10:20AM
Sociology,SOC  313 - Race and Ethnic Relations,41513,Karen Glover,Academic Hall 201,WeFr 10:30AM - 12:20PM
Sociology,SOC  313 - Race and Ethnic Relations,43150,Christopher Hardnack,Academic Hall 408,TuTh 9:00AM - 10:50AM
Sociology,SOC  313 - Race and Ethnic Relations,41530,"Christopher Hardnack
To be Announced","Synchronous Virtual Instr
Markstein Hall 307","TBA 
Mo 9:30AM - 11:20AM"
Sociology,SOC  313 - Race and Ethnic Relations,41531,"Jonelle Myers
Jonelle Myers","Asynchronous Virtual Instr
Academic Hall 211","TBA 
We 10:30AM - 12:20PM"
Sociology,SOC  313 - Race and Ethnic Relations,44162,Lori Walkington,Asynchronous Virtual Instr,TBA
Sociology,SOC  313 - Race and Ethnic Relations,40931,"Jonathan Trinidad
Jonathan Trinidad","Asynchronous Virtual Instr
Academic Hall 211","TBA 
Mo 6:30PM - 8:20PM"
Sociology,SOC  313 - Race and Ethnic Relations,40939,"Jonathan Trinidad
Jonathan Trinidad","Asynchronous Virtual Instr
Academic Hall 211","TBA 
We 4:30PM - 6:20PM"
Sociology,SOC  313 - Race and Ethnic Relations,43157,Jonelle Myers,Science Hall II 302,TuTh 8:00AM - 9:50AM
Sociology,SOC  313 - Race and Ethnic Relations,43861,"Alicia Gonzales
Alicia Gonzales","Asynchronous Virtual Instr
Soc & Behavioral Sci Bldg 1103","TBA 
Tu 5:30PM - 8:20PM"
Sociology,SOC  313 - Race and Ethnic Relations,43867,"Sheri-Lynn Kurisu
Sheri-Lynn Kurisu","Asynchronous Virtual Instr
Academic Hall 402","TBA 
Tu 5:30PM - 8:20PM"
Sociology,SOC  313 - Race and Ethnic Relations,40956,"Michelle Fraser
Michelle Fraser","Asynchronous Virtual Instr
University Hall 271","TBA 
Mo 10:30AM - 12:20PM"
Sociology,SOC  313 - Race and Ethnic Relations,43870,"Mary Roche
Mary Roche","Asynchronous Virtual Instr
Academic Hall 315","TBA 
Mo 10:30AM - 12:20PM"
Sociology,SOC  313 - Race and Ethnic Relations,40555,Sheri-Lynn Kurisu,Soc & Behavioral Sci Bldg 4119,We 5:30PM - 7:20PM
Sociology,SOC  313 - Race and Ethnic Relations,40538,"Marisa Salinas
Marisa Salinas","Synchronous Virtual Instr
Soc & Behavioral Sci Bldg 2111","TBA 
Tu 5:30PM - 8:20PM"
Sociology,SOC  313 - Race and Ethnic Relations,44018,"Allison Monterrosa
Allison Monterrosa","Asynchronous Virtual Instr
Soc & Behavioral Sci Bldg 4119","TBA 
Mo 5:30PM - 7:20PM"
Sociology,SOC  313 - Race and Ethnic Relations,40533,"To be Announced
Christopher Bickel","Asynchronous Virtual Instr
Soc & Behavioral Sci Bldg 4119","TBA 
Tu 5:30PM - 8:20PM"
Sociology,SOC  313 - Race and Ethnic Relations,43159,Lori Walkington,Markstein Hall 309,We 5:30PM - 7:20PM
Sociology,SOC  313 - Race and Ethnic Relations,40539,Sharon Elise,Independent Study,TBA
Software Engineering,SE  370 - Introduction to Software Engineering,42437,Yang Yue,Viasat Engineering Pav 5107,MoWe 1:30PM - 2:20PM
Software Engineering,SE  370 - Introduction to Software Engineering,42439,Yang Yue,Viasat Engineering Pav 5107,MoWe 4:00PM - 5:15PM
Software Engineering,SE  370 - Introduction to Software Engineering,42438,Yongjie Zheng,Academic Hall 408,TuTh 1:00PM - 2:15PM
Software Engineering,SE  370 - Introduction to Software Engineering,42440,Yongjie Zheng,ACD 204,TuTh 10:30AM - 11:45AM
Software Engineering,SE  370 - Introduction to Software Engineering,42768,Simon Fan,ACD 204,MoWe 12:30PM - 1:20PM
Software Engineering,SE  370 - Introduction to Software Engineering,42769,Simon Fan,ACD 204,MoWe 2:30PM - 3:45PM
Spanish,SPAN  101 - Beginning Spanish I,40986,Virginia Arreola,Markstein Hall 211,TuTh 4:00PM - 5:15PM
Spanish,SPAN  101 - Beginning Spanish I,41051,Cynthia Melendrez,Markstein Hall 209,MoWe 2:30PM - 3:45PM
Spanish,SPAN  101 - Beginning Spanish I,41387,Michael Hughes,Asynchronous Virtual Instr,TBA
Spanish,SPAN  101 - Beginning Spanish I,43879,Darci Strother,University Hall 440,Th 4:00PM - 6:50PM
Spanish,SPAN  101 - Beginning Spanish I,43880,Leonardo Silva,University Hall 273,We 4:00PM - 6:50PM
Spanish,SPAN  101 - Beginning Spanish I,43996,Michael Hughes,Asynchronous Virtual Instr,TBA
Spanish,SPAN  101 - Beginning Spanish I,43881,Michelle Ramos Pellicia,Markstein Hall 211,Mo 4:00PM - 6:50PM
Speech Language Pathology,SLP  251 - Language Development and Assessment for Practitioners,40511,"To be Announced
Decemna Tang","Asynchronous Virtual Instr
Synchronous Virtual Instr","TBA 
Tu 7:00PM - 7:50PM"
Speech Language Pathology,SLP  251 - Language Development and Assessment for Practitioners,43747,"To be Announced
Shaelyn Painter","Asynchronous Virtual Instr
Synchronous Virtual Instr","TBA 
Th 7:00PM - 7:50PM"
Theatre Arts,TA  124 - Global Theatre Histories I,43823,Judy Bauerlein,Arts Building 101,TuTh 1:00PM - 2:15PM
Theatre Arts,TA  124 - Global Theatre Histories I,41511,France-Luce Benson,Arts Building 101,Th 4:00PM - 6:50PM
